loss,val_loss
0.0004929681890644133,0.00023313476413022727
0.0004119615477975458,8.311987767228857e-05
0.00037252032780088484,7.850905967643484e-05
0.0003786597808357328,7.681253191549331e-05
0.0003806772583629936,8.207267092075199e-05
0.0003694751067087054,9.258152567781508e-05
0.00035826198291033506,8.41766523080878e-05
0.0003745450230780989,9.640220378059894e-05
0.0003623413504101336,9.570943075232208e-05
0.0003655797627288848,9.588596731191501e-05
0.00035927785211242735,0.00010362066677771509
0.00035636345273815095,0.00011506292503327131
0.00035048663266934454,0.00010617916996125132
0.0003598846960812807,0.00012091660755686462
0.00034171572769992054,0.00011743773211492226
0.00035352696431800723,0.00013027088425587863
0.0003434052341617644,0.00013301422586664557
0.0003453038225416094,0.00012663827510550618
0.00035453279269859195,0.00011441859533078969
0.0003545691433828324,0.0001404732756782323
0.0003342892450746149,0.00012134591088397428
0.00034715249785222113,0.00013243401190266013
0.00034066764055751264,0.00013050112465862185
0.0003476433630567044,0.0001403304486302659
0.0003377466928213835,0.00013605762796942145
0.0003370089107193053,0.00012180405610706657
0.0003349599428474903,0.00011952399654546753
0.00034757223329506814,0.0001226273743668571
0.0003447610361035913,0.0001483823434682563
0.00033600450842641294,0.00015237640764098614
