loss,val_loss
0.0005247163935564458,0.0006526588113047183
0.0004135336203034967,0.0002556820400059223
0.00038552729529328644,0.00016108938143588603
0.0003942293405998498,0.0001576999929966405
0.0003955763531848788,0.0001460496714571491
0.00038954769843257964,0.00012704604887403548
0.0003763526037801057,0.00012914289254695177
0.000389753287890926,0.00010942799417534843
0.00037716416409239173,0.0001084927425836213
0.00037849205546081066,0.00011066570732509717
0.0003729452728293836,0.00011083746358053759
0.00036559850559569895,9.22418330446817e-05
0.00036152228130958974,0.00010164845298277214
0.00037038346636109054,9.636086178943515e-05
0.0003551296249497682,9.891774243442342e-05
0.00036636184086091816,9.694674372440204e-05
0.00035449687857180834,9.288670116802678e-05
0.00035786363878287375,9.347211744170636e-05
0.0003674265171866864,0.00010800216114148498
0.0003666542761493474,9.450239303987473e-05
0.00034450890962034464,9.76333612925373e-05
0.0003570701228454709,9.473018144490197e-05
0.0003487425856292248,9.979388414649293e-05
0.0003581583732739091,8.946855086833239e-05
0.00035003095399588346,9.583311475580558e-05
0.0003520319005474448,9.990434773499146e-05
0.0003420282737351954,0.00010118267528014258
0.0003518969751894474,0.00011108911712653935
0.00035586117883212864,9.669138671597466e-05
0.0003439423453528434,8.645020716357976e-05
